,company,n0_rec,n0_conf,n1_rec,n1_conf,n2_rec,n2_conf,n3_rec,n3_conf,n4_rec,n4_conf,n5_rec,n5_conf,n6_rec,n6_conf,n7_rec,n7_conf,n8_rec,n8_conf,n9_rec,n9_conf,n10_rec,n10_conf,n11_rec,n11_conf,n12_rec,n12_conf,n13_rec,n13_conf,n14_rec,n14_conf,n15_rec,n15_conf,n16_rec,n16_conf,n17_rec,n17_conf,n18_rec,n18_conf,n19_rec,n19_conf,n20_rec,n20_conf,n21_rec,n21_conf,n22_rec,n22_conf,n23_rec,n23_conf,n24_rec,n24_conf
184,roper technologies,carrier global,0.9562602043151855,public service enterprise,0.8503661155700684,ball,0.8256381154060364,nextera,0.801108717918396,automatic data processing,0.773998498916626,exelon,0.7723817825317383,sysco,0.7686281800270081,vertex,0.7684230208396912,costar,0.7618793249130249,duke,0.7574683427810669,dominion,0.753531813621521,waste management,0.7506653070449829,ebay,0.731495201587677,nike,0.7083884477615356,xcel,0.7063560485839844,norfolk southern,0.6829573512077332,altria,0.6816560626029968,metlife,0.6732156276702881,edison,0.6663894653320312,berkshire hathaway,0.6521839499473572,mondelez,0.6348294615745544,american electric power,0.6347109079360962,autozone,0.6341117024421692,otis worldwide,0.6247066259384155,teladoc health,0.6175013780593872
185,sysco,ball,0.9769863486289978,exelon,0.9673453569412231,norfolk southern,0.9405591487884521,altria,0.9404003620147705,autozone,0.9315592646598816,mondelez,0.8613271117210388,rockwell automation,0.7824143767356873,johnson controls,0.7697693109512329,roper technologies,0.7686281800270081,pepsico,0.7442158460617065,carrier global,0.7375935316085815,workday,0.7298849821090698,ross stores,0.7127665281295776,dollar tree,0.6996387243270874,resmed,0.6963030099868774,parker hannifin,0.6918548941612244,automatic data processing,0.6908649206161499,freeport mcmoran,0.6817977428436279,philip morris,0.6782896518707275,yum brands,0.6690342426300049,raytheon technologies,0.6635569334030151,public service enterprise,0.6611266732215881,otis worldwide,0.655669093132019,union pacific,0.652530312538147,waste management,0.6461409330368042
186,exxon mobil,chevron,0.8612791299819946,marriott,0.8393673896789551,kinder morgan,0.8023844361305237,hilton worldwide holdings,0.773985743522644,ford motor,0.7461940050125122,conocophillips,0.7451329231262207,marathon petroleum,0.7170740962028503,schlumberger,0.6542755365371704,corteva,0.641727089881897,t rowe price,0.6221070885658264,simon property,0.5926374793052673,nextera,0.5779806971549988,fedex,0.5709642171859741,metlife,0.5674207806587219,oreilly automotive,0.56353360414505,dupont de nemours,0.5604567527770996,morgan stanley,0.5579659342765808,international business machines,0.5310349464416504,blackrock,0.5254283547401428,uber technologies,0.5243055820465088,prologis,0.5191845893859863,edison,0.5016266107559204,goldman sachs,0.5010570287704468,aflac,0.4931086599826813,general electric,0.4921703338623047
187,norfolk southern,altria,0.958990216255188,mondelez,0.9430105686187744,sysco,0.9405591487884521,exelon,0.9131509065628052,autozone,0.9037952423095703,ball,0.8856667280197144,pepsico,0.802950382232666,raytheon technologies,0.768527626991272,metlife,0.7418779730796814,johnson controls,0.739500880241394,union pacific,0.7300552129745483,philip morris,0.7260535955429077,rockwell automation,0.7259374260902405,yum brands,0.6969141960144043,caterpillar,0.6921099424362183,roper technologies,0.6829573512077332,walt disney,0.6704058647155762,valero,0.670318067073822,carrier global,0.6593813896179199,honeywell,0.6557031869888306,t rowe price,0.6484018564224243,colgate palmolive,0.6456637978553772,parker hannifin,0.6446279287338257,workday,0.6440201997756958,dollar tree,0.6389474868774414
188,tesla,ford motor,0.8352647423744202,spotify technology,0.7734510898590088,square,0.7730966806411743,activision blizzard,0.7603075504302979,allstate,0.7392578125,uber technologies,0.6816507577896118,twilio,0.6698557734489441,corteva,0.6560109853744507,alphabet,0.640032172203064,morgan stanley,0.6155749559402466,paypal holdings,0.6115675568580627,seagen,0.5935103893280029,marriott,0.5702886581420898,travelers companies,0.5701577067375183,docusign,0.5368075370788574,apple,0.5325992703437805,etsy,0.5249039530754089,okta,0.5111886262893677,conocophillips,0.5027303695678711,progressive,0.4989244043827057,citigroup,0.4877595007419586,alexion,0.47347375750541687,servicenow,0.4686225652694702,goldman sachs,0.46842849254608154,marvell technology group ltd,0.46720173954963684
189,walt disney,eaton,0.8635416626930237,colgate palmolive,0.844083309173584,american,0.8372637033462524,clorox,0.82429039478302,oreilly automotive,0.8100541830062866,prologis,0.8029589056968689,pepsico,0.775996744632721,mondelez,0.754869282245636,mcdonalds,0.7532455921173096,ringcentral,0.7271687984466553,valero,0.7188094258308411,general electric,0.7159001231193542,t rowe price,0.6969870328903198,yum brands,0.6858289241790771,aflac,0.6764299869537354,norfolk southern,0.6704058647155762,viacomcbs,0.65558260679245,walmart,0.65286785364151,vf,0.6396439671516418,simon property,0.6363588571548462,global payments,0.633919358253479,metlife,0.6319261789321899,delta air lines,0.6319090127944946,general motors,0.6161909699440002,best buy,0.6085779666900635
190,sherwin williams,walgreen boots alliance,0.9557563662528992,vf,0.8721648454666138,crowdstrike holdings,0.846752941608429,eversource,0.8374942541122437,digital realty,0.8370023965835571,paccar,0.8182530403137207,linde,0.8140702247619629,archer daniels midland,0.8112454414367676,kimberly clark,0.8061316609382629,viacomcbs,0.8004935383796692,hp,0.7936201691627502,cerner,0.7848942875862122,prologis,0.7843368053436279,splunk,0.7711060047149658,lululemon athletica,0.7630527019500732,charles schwab,0.7626689672470093,american,0.7540156245231628,eaton,0.7440962791442871,general electric,0.7291514873504639,first republic bank,0.7259040474891663,msci,0.717146635055542,aflac,0.7073923945426941,seagen,0.7001924514770508,colgate palmolive,0.6933199167251587,global payments,0.6852664947509766
191,walgreen boots alliance,sherwin williams,0.9557563662528992,linde,0.877687931060791,digital realty,0.8711161613464355,vf,0.8673713207244873,kimberly clark,0.8650034070014954,eversource,0.854932427406311,cerner,0.8251310586929321,paccar,0.8216621279716492,hp,0.8176010847091675,archer daniels midland,0.8130101561546326,crowdstrike holdings,0.8036916851997375,prologis,0.7983354330062866,first republic bank,0.7800659537315369,viacomcbs,0.7690550684928894,aflac,0.7602396011352539,msci,0.7565380334854126,american,0.754599392414093,general electric,0.7528295516967773,eaton,0.7404621243476868,seagen,0.7393773198127747,charles schwab,0.7287076115608215,lululemon athletica,0.7156276702880859,colgate palmolive,0.7137393951416016,simon property,0.6926488876342773,splunk,0.6886690258979797
192,motorola solutions,cisco systems,0.8710154294967651,johnson controls,0.794788122177124,home depot,0.7697178721427917,ametek,0.7037386298179626,dupont de nemours,0.6912509202957153,anthem,0.6815695762634277,parker hannifin,0.6752147078514099,palo alto networks,0.6713440418243408,coupa software,0.6675854921340942,workday,0.6446024775505066,nike,0.6433292627334595,honeywell,0.6359989643096924,rockwell automation,0.6257936954498291,advanced micro devices,0.617222011089325,ringcentral,0.6171438694000244,emerson electric,0.615755558013916,chubb ltd,0.6125733256340027,amphenol,0.5887532234191895,cummins,0.5858955383300781,general motors,0.5844025015830994,paccar,0.5772882699966431,msci,0.5761409997940063,united parcel service,0.5745411515235901,charter communications,0.5744466185569763,american electric power,0.5710768699645996
193,ford motor,marriott,0.8385587334632874,tesla,0.8352647423744202,conocophillips,0.7588745951652527,morgan stanley,0.7465850710868835,exxon mobil,0.7461940050125122,allstate,0.7291250228881836,fedex,0.7064240574836731,corteva,0.6858752965927124,uber technologies,0.6629295349121094,square,0.6369990110397339,spotify technology,0.6294146776199341,goldman sachs,0.6265672445297241,citigroup,0.6181007027626038,kinder morgan,0.608109712600708,activision blizzard,0.6040670275688171,international business machines,0.6005978584289551,simon property,0.5698679685592651,travelers companies,0.5629529356956482,alexion,0.5569995045661926,first republic bank,0.5535048842430115,seagen,0.5531424283981323,general motors,0.5502399206161499,chevron,0.5443934798240662,paypal holdings,0.5402814745903015,aflac,0.5378105640411377
194,nextera,dominion,0.8294376134872437,duke,0.8167306184768677,roper technologies,0.801108717918396,edison,0.7776223421096802,public service enterprise,0.7569403648376465,carrier global,0.7191034555435181,t rowe price,0.7112373113632202,xcel,0.6939122676849365,blackrock,0.6753427386283875,costar,0.6698928475379944,ball,0.6425367593765259,waste management,0.6086547374725342,marathon petroleum,0.602826714515686,exxon mobil,0.577980637550354,metlife,0.5759208798408508,vertex,0.5749437212944031,altria,0.5329294800758362,mondelez,0.5242289900779724,sysco,0.5230836868286133,chevron,0.5136892199516296,norfolk southern,0.5014103651046753,oreilly automotive,0.4956269860267639,exelon,0.48322272300720215,schlumberger,0.4801221489906311,hilton worldwide holdings,0.4781622290611267
195,baxter,becton dickinson,0.9791642427444458,medtronic,0.9282050132751465,stryker,0.9096162915229797,zimmer biomet holdings,0.9056159257888794,dexcom,0.8845784664154053,ebay,0.852988600730896,willis towers watson,0.7683027982711792,vertex,0.7616374492645264,edwards lifesciences,0.7466757893562317,abbott laboratories,0.7436145544052124,boston scientific,0.7355117201805115,xcel,0.7298285365104675,danaher,0.7100646495819092,teladoc health,0.6975006461143494,truist financial,0.6961550116539001,costco wholesale,0.6830371022224426,illumina,0.665730357170105,intuitive surgical,0.6540588140487671,agilent technologies,0.6226249933242798,chubb ltd,0.615580141544342,berkshire hathaway,0.6121565103530884,carrier global,0.5999704599380493,servicenow,0.5842272639274597,okta,0.5816640257835388,roper technologies,0.5808544158935547
196,otis worldwide,amphenol,0.9566292762756348,parker hannifin,0.9214650988578796,ametek,0.889628529548645,rockwell automation,0.8592590093612671,resmed,0.8197183609008789,raytheon technologies,0.8191632628440857,honeywell,0.8164101839065552,johnson controls,0.7502858638763428,exelon,0.7466986179351807,emerson electric,0.7356258630752563,nike,0.7128967642784119,berkshire hathaway,0.7044269442558289,transdigm,0.6996718645095825,microchip technology,0.6794888973236084,automatic data processing,0.665762186050415,carrier global,0.6655198931694031,sysco,0.655669093132019,marvell technology group ltd,0.649034857749939,charter communications,0.6422173380851746,coupa software,0.6378861665725708,workday,0.6370062828063965,keysight technologies,0.6270884275436401,roper technologies,0.6247066259384155,teladoc health,0.6245657205581665,caterpillar,0.6060455441474915
197,square,twilio,0.9573026299476624,activision blizzard,0.9565600752830505,spotify technology,0.9327178001403809,okta,0.8410234451293945,servicenow,0.7892299890518188,tesla,0.7730965614318848,uber technologies,0.6926981210708618,allstate,0.6552881598472595,ford motor,0.6369990110397339,paypal holdings,0.6208357214927673,seagen,0.6142184734344482,transdigm,0.6002105474472046,travelers companies,0.5439893007278442,peloton interactive,0.5280807018280029,morgan stanley,0.5172073245048523,etsy,0.5098650455474854,corteva,0.5058972835540771,constellation brands,0.4931606650352478,alexion,0.48689353466033936,fedex,0.4564759135246277,progressive,0.45575928688049316,teladoc health,0.431501567363739,first republic bank,0.4301193058490753,becton dickinson,0.4233076870441437,capital one financial,0.41640764474868774
198,centene,unitedhealth,0.960387110710144,cigna,0.9295905828475952,chubb ltd,0.8461078405380249,humana,0.8332094550132751,anthem,0.8187850117683411,coupa software,0.6198042631149292,johnson controls,0.6051272749900818,ametek,0.5669347047805786,parker hannifin,0.564826250076294,motorola solutions,0.5444396734237671,costco wholesale,0.5407993793487549,cummins,0.5333819389343262,nvidia,0.5294996500015259,zimmer biomet holdings,0.5283260345458984,advanced micro devices,0.5094231367111206,palo alto networks,0.5091774463653564,teladoc health,0.5090082883834839,qualcomm,0.5049547553062439,otis worldwide,0.5030888319015503,stryker,0.5005505681037903,workday,0.4959036111831665,amphenol,0.49033322930336,resmed,0.4821222424507141,marvell technology group ltd,0.45628517866134644,home depot,0.4530830979347229
199,activision blizzard,twilio,0.9749025702476501,square,0.9565600752830505,spotify technology,0.9499408006668091,okta,0.8924329280853271,servicenow,0.8486391305923462,tesla,0.7603075504302979,allstate,0.7343566417694092,transdigm,0.7032029628753662,seagen,0.6396212577819824,travelers companies,0.6344592571258545,uber technologies,0.6252396106719971,ford motor,0.6040670275688171,paypal holdings,0.5889734625816345,etsy,0.5872092247009277,constellation brands,0.5512088537216187,docusign,0.5482780933380127,progressive,0.527043879032135,ebay,0.5268951654434204,marvell technology group ltd,0.5210407376289368,morgan stanley,0.5159553289413452,peloton interactive,0.4962082505226135,capital one financial,0.4888885021209717,automatic data processing,0.4835045337677002,alexion,0.4740426242351532,becton dickinson,0.4666861891746521
200,oracle,bank of,0.8429993391036987,roku,0.7469304203987122,intercontinental exchange,0.7437396049499512,paychex,0.7153747081756592,alphabet,0.7102972269058228,dollar general,0.6950901746749878,micron technology,0.6737160086631775,apple,0.6546410322189331,crowdstrike holdings,0.6503463387489319,netflix,0.6394109725952148,digital realty,0.6363234519958496,accenture,0.6261513233184814,lam research,0.6085993647575378,adobe,0.5994071960449219,broadcom,0.5896052122116089,ansys,0.584364652633667,docusign,0.5734661817550659,travelers companies,0.5719349384307861,autodesk,0.5567553043365479,electronic arts,0.55329430103302,skyworks solutions,0.552810788154602,ross stores,0.5505255460739136,intuit,0.5438411831855774,advanced micro devices,0.5402827262878418,fiserv,0.5305384397506714
201,qualcomm,nvidia,0.9376680850982666,broadcom,0.8330971002578735,advanced micro devices,0.7885551452636719,anthem,0.7373870611190796,coupa software,0.7310788631439209,intel corporation,0.7091989517211914,charter communications,0.6624046564102173,chipotle mexican grill,0.6568857431411743,cognizant technology solutions,0.6393269300460815,lam research,0.6295141577720642,apple,0.628770649433136,palo alto networks,0.6197834014892578,xilinx,0.6096692085266113,adobe,0.606443464756012,electronic arts,0.5898380279541016,maxim integrated products,0.5878294110298157,microsoft,0.5866754055023193,intuit,0.5825401544570923,motorola solutions,0.5653770565986633,micron technology,0.5564848780632019,corning,0.5384575724601746,cadence design systems,0.5349159240722656,analog devices,0.5331977605819702,microchip technology,0.5291821956634521,cisco systems,0.5220705270767212
202,honeywell,raytheon technologies,0.9048843383789062,rockwell automation,0.8458560705184937,parker hannifin,0.8368626236915588,emerson electric,0.8201265931129456,amphenol,0.8177534937858582,otis worldwide,0.8164101839065552,ametek,0.8022706508636475,johnson controls,0.7082375288009644,exelon,0.676118016242981,northrop grumman,0.6752924919128418,norfolk southern,0.6557031869888306,altria,0.6497281193733215,resmed,0.6429070830345154,motorola solutions,0.6359988451004028,caterpillar,0.6335488557815552,lockheed martin,0.6254866123199463,philip morris,0.5960437059402466,teladoc health,0.5907459259033203,sysco,0.590415894985199,nike,0.5872889757156372,mondelez,0.570207953453064,charter communications,0.5692535638809204,microchip technology,0.5560423135757446,workday,0.5556632280349731,autozone,0.520565390586853
203,palo alto networks,msci,0.830909252166748,paccar,0.8127011060714722,advanced micro devices,0.7873286008834839,apple,0.7784026265144348,archer daniels midland,0.7707122564315796,eversource,0.7525360584259033,coupa software,0.7458500862121582,digital realty,0.7318978309631348,microsoft,0.7296106815338135,docusign,0.7281372547149658,linde,0.7156463265419006,constellation brands,0.7152681946754456,roku,0.7098618149757385,intel corporation,0.7090036869049072,marvell technology group ltd,0.6991297602653503,hp,0.6988735198974609,cognizant technology solutions,0.6916545033454895,splunk,0.6910101175308228,sempra,0.6902620196342468,vf,0.6732090711593628,motorola solutions,0.6713440418243408,progressive,0.6686844825744629,yum brands,0.6640338897705078,freeport mcmoran,0.6635231971740723,chipotle mexican grill,0.6561412215232849
204,humana,cigna,0.9489762783050537,chubb ltd,0.9317893981933594,centene,0.8332095146179199,unitedhealth,0.8094595670700073,anthem,0.7967038750648499,intuitive surgical,0.6995671987533569,abbvie,0.683337926864624,cummins,0.6832050085067749,amgen,0.6596357822418213,edwards lifesciences,0.653840184211731,bristol myers squibb,0.6201153993606567,cerner,0.609569787979126,willis towers watson,0.5960937738418579,dexcom,0.5947628021240234,motorola solutions,0.5519547462463379,mckesson,0.544555127620697,danaher,0.5300151109695435,illumina,0.5274626016616821,costco wholesale,0.527296781539917,zimmer biomet holdings,0.5134642124176025,abbott laboratories,0.5084134936332703,coupa software,0.5041389465332031,teladoc health,0.492078572511673,zoetis,0.48971158266067505,stryker,0.47069263458251953
205,intuitive surgical,edwards lifesciences,0.9798004627227783,willis towers watson,0.9468811750411987,illumina,0.9262232780456543,abbott laboratories,0.8988062739372253,dexcom,0.8804633617401123,danaher,0.8641759157180786,thermo fisher scientific,0.808326005935669,agilent technologies,0.8066279888153076,abbvie,0.7857085466384888,veeva systems,0.7762741446495056,costco wholesale,0.7460530996322632,medtronic,0.7458069920539856,biogen,0.7452036738395691,bristol myers squibb,0.7435685992240906,vertex,0.735729455947876,chubb ltd,0.7122334241867065,cerner,0.7100032567977905,humana,0.6995671987533569,zimmer biomet holdings,0.6864719390869141,amgen,0.6815516352653503,cummins,0.6716663837432861,xcel,0.6616363525390625,prudential financial,0.661118745803833,baxter,0.6540588140487671,lululemon athletica,0.6172624826431274
206,nvidia,qualcomm,0.9376680850982666,broadcom,0.6957628726959229,coupa software,0.6903484463691711,advanced micro devices,0.6678158640861511,anthem,0.6503256559371948,microsoft,0.6079379916191101,apple,0.5671845078468323,intel corporation,0.5575299859046936,palo alto networks,0.5461832284927368,centene,0.5294996500015259,resmed,0.5247638821601868,unitedhealth,0.5230907201766968,bank of,0.5159907937049866,motorola solutions,0.5143072009086609,charter communications,0.5142874717712402,johnson controls,0.5104802846908569,lam research,0.49252891540527344,cisco systems,0.49101823568344116,comcast,0.464382141828537,chipotle mexican grill,0.44795918464660645,cognizant technology solutions,0.4438626170158386,adobe,0.4335275888442993,xilinx,0.4292304515838623,micron technology,0.420141339302063,oracle,0.4100995659828186
207,stryker,zimmer biomet holdings,0.9881289005279541,baxter,0.9096162915229797,medtronic,0.8956528306007385,dexcom,0.8801470994949341,becton dickinson,0.8602029085159302,costco wholesale,0.8190590143203735,danaher,0.7837374210357666,ebay,0.7481580972671509,agilent technologies,0.7337163090705872,willis towers watson,0.7231851816177368,edwards lifesciences,0.7210914492607117,berkshire hathaway,0.7100696563720703,abbott laboratories,0.7018458843231201,illumina,0.6871551871299744,xcel,0.6668651103973389,thermo fisher scientific,0.6639719009399414,vertex,0.6601542234420776,chubb ltd,0.6309868097305298,intuitive surgical,0.615797221660614,otis worldwide,0.5920906662940979,veeva systems,0.5918216705322266,servicenow,0.5915623903274536,okta,0.5864542722702026,carrier global,0.5753498077392578,teladoc health,0.574224591255188
208,exelon,sysco,0.9673453569412231,ball,0.9357441067695618,norfolk southern,0.9131509065628052,altria,0.9122679233551025,autozone,0.8550893068313599,mondelez,0.8513064384460449,rockwell automation,0.8221205472946167,parker hannifin,0.78379225730896,johnson controls,0.7737096548080444,roper technologies,0.7723817229270935,automatic data processing,0.7662996053695679,resmed,0.7606706023216248,otis worldwide,0.7466986179351807,workday,0.7460544109344482,pepsico,0.7407410144805908,dollar tree,0.7240505218505859,carrier global,0.7156587243080139,amphenol,0.7123706936836243,raytheon technologies,0.7115976214408875,ross stores,0.7064323425292969,philip morris,0.7018865942955017,colgate palmolive,0.6948050260543823,freeport mcmoran,0.6885821223258972,yum brands,0.6871240139007568,honeywell,0.6761180758476257
209,gilead sciences,regeneron,0.833061695098877,eli lilly,0.804887056350708,lululemon athletica,0.7930221557617188,zoetis,0.7450116872787476,bristol myers squibb,0.7315950393676758,abbvie,0.7115139961242676,biogen,0.6740191578865051,amgen,0.6703104972839355,cummins,0.6244499683380127,prudential financial,0.6217987537384033,cerner,0.5556693077087402,intuitive surgical,0.5303997993469238,mckesson,0.5252811908721924,ringcentral,0.5089887380599976,willis towers watson,0.48941904306411743,hp,0.48720067739486694,sherwin williams,0.4786384701728821,moderna,0.476044237613678,humana,0.45483118295669556,pfizer,0.45396533608436584,edwards lifesciences,0.4474462866783142,charles schwab,0.4460359811782837,abbott laboratories,0.4349786043167114,hilton worldwide holdings,0.40794286131858826,veeva systems,0.3882773518562317
210,johnson controls,parker hannifin,0.8620134592056274,rockwell automation,0.8266787528991699,home depot,0.8119409084320068,motorola solutions,0.794788122177124,workday,0.7883613705635071,ametek,0.7823848724365234,nike,0.780258297920227,coupa software,0.7761108875274658,exelon,0.7737096548080444,sysco,0.7697693109512329,amphenol,0.7688661217689514,otis worldwide,0.7502858638763428,altria,0.7485540509223938,yum brands,0.7463991641998291,caterpillar,0.7440735101699829,norfolk southern,0.739500880241394,emerson electric,0.7376531362533569,raytheon technologies,0.7267992496490479,resmed,0.7221956253051758,honeywell,0.7082376480102539,metlife,0.6812698245048523,ball,0.6766063570976257,paccar,0.6648330092430115,ross stores,0.656019389629364,charter communications,0.6515814065933228
211,autozone,sysco,0.9315592646598816,ball,0.9137084484100342,altria,0.9054645895957947,norfolk southern,0.9037952423095703,exelon,0.8550893068313599,mondelez,0.8305572271347046,union pacific,0.7739690542221069,pepsico,0.7428730726242065,ross stores,0.6999229192733765,rockwell automation,0.693172037601471,workday,0.6880155801773071,freeport mcmoran,0.6717434525489807,mastercard,0.6483771204948425,johnson controls,0.6419568061828613,dollar tree,0.6358644962310791,roper technologies,0.6341117024421692,visa,0.6299933791160583,carrier global,0.619943380355835,fiserv,0.6075481176376343,clorox,0.6032301187515259,philip morris,0.5984748601913452,home depot,0.5963557958602905,paychex,0.5954976081848145,raytheon technologies,0.5847163796424866,yum brands,0.5811595916748047
212,regeneron,eli lilly,0.9135291576385498,zoetis,0.8727916479110718,gilead sciences,0.833061695098877,bristol myers squibb,0.773719310760498,lululemon athletica,0.6681610941886902,cummins,0.6483889818191528,abbvie,0.6475803852081299,amgen,0.5725015997886658,metlife,0.4575550854206085,biogen,0.39908456802368164,alexion,0.3955846428871155,charles schwab,0.39347460865974426,ringcentral,0.38350486755371094,willis towers watson,0.3794248700141907,caterpillar,0.3793284296989441,prudential financial,0.37222689390182495,intuitive surgical,0.35358038544654846,abbott laboratories,0.3514866530895233,dexcom,0.3489001989364624,vertex,0.3483514189720154,hp,0.34743085503578186,valero,0.3472422957420349,home depot,0.3363758325576782,truist financial,0.3343663215637207,american electric power,0.33167052268981934
213,medtronic,baxter,0.9282050132751465,becton dickinson,0.9157509207725525,dexcom,0.9101256132125854,stryker,0.8956528306007385,zimmer biomet holdings,0.8883491158485413,abbott laboratories,0.878567099571228,willis towers watson,0.8350614309310913,edwards lifesciences,0.8195509910583496,illumina,0.8050254583358765,danaher,0.7998093366622925,agilent technologies,0.7808371186256409,thermo fisher scientific,0.7722609043121338,intuitive surgical,0.7458069920539856,xcel,0.726742148399353,costco wholesale,0.7103832960128784,vertex,0.6798924207687378,ebay,0.6705436706542969,boston scientific,0.6445435881614685,veeva systems,0.5975497961044312,truist financial,0.5688779950141907,teladoc health,0.5436369776725769,chubb ltd,0.5171787738800049,berkshire hathaway,0.5041775703430176,cigna,0.45229560136795044,bristol myers squibb,0.438862681388855
214,wells fargo,citigroup,0.7882422804832458,alexion,0.770012378692627,morgan stanley,0.7683241367340088,goldman sachs,0.7454135417938232,costar,0.7002698183059692,truist financial,0.6998695135116577,blackrock,0.6576874256134033,capital one financial,0.6481896042823792,coca cola,0.6039945483207703,marriott,0.5901687145233154,first republic bank,0.5815588235855103,boston scientific,0.5749741792678833,ebay,0.5640265941619873,international business machines,0.5457026362419128,travelers companies,0.5294761657714844,conocophillips,0.5259513854980469,sempra,0.5022732019424438,edison,0.49821823835372925,simon property,0.49139878153800964,t rowe price,0.49054235219955444,ford motor,0.48588332533836365,allstate,0.4730423390865326,becton dickinson,0.4692727327346802,american express,0.4526912569999695,public service enterprise,0.44427889585494995
215,best buy,pepsico,0.8419279456138611,clorox,0.8286099433898926,kroger,0.8146005868911743,walmart,0.8127024173736572,dollar tree,0.800499677658081,colgate palmolive,0.7340620756149292,mcdonalds,0.725271463394165,mondelez,0.6787317991256714,starbucks,0.6759586930274963,american,0.6135246753692627,walt disney,0.6085780262947083,eaton,0.6067333817481995,autozone,0.550558865070343,valero,0.5492597818374634,vf,0.5431455969810486,ball,0.5352118015289307,sysco,0.5326910018920898,exelon,0.5225961804389954,norfolk southern,0.4992418885231018,fiserv,0.4968225657939911,altria,0.4864577651023865,delta air lines,0.47911494970321655,prologis,0.4739622473716736,ross stores,0.44622179865837097,crowdstrike holdings,0.44094452261924744
